match_id,winner_event_id,winner_event_type,target
3788749,eec6e87c-13c9-4165-be3a-ef69372cb23d,Pass,0
3788749,47cfe378-fa19-4bbb-9b2d-b5a31bef4650,Pass,1
3788749,1f65a89c-f900-4b3e-9bdc-580f814d87fc,Clearance,0
3788749,2a03de90-16a7-45c3-9b6a-ecfda57d70fc,Clearance,0
3788749,758badf7-a238-428e-8ad0-690073b48782,Pass,0
3788749,5bce97a6-f21b-4ae0-8734-16d8092cfb60,Pass,0
3788750,5e1a3a48-3e09-4aca-8fd2-91cb5dd4ef45,Clearance,0
3788750,040a6f70-4b6a-46c1-8207-c239f11ea429,Clearance,0
3788750,89125b4f-4faf-495e-b05b-3eec08039287,Pass,0
3788750,c18d72f5-2a0e-4f01-b60e-d0d0ecfe52be,Clearance,1
3788750,e0a51051-83bc-4901-8a1b-8c09778bc222,Clearance,0
3788750,518f49c2-2306-4695-9e0f-f551549889dd,Pass,0
3788750,a93c2e66-a5b2-47a7-a697-dd07bd39e88d,Clearance,0
3788750,5883847a-8391-49c0-a0fa-7025c44bf4ee,Clearance,0
3788750,9fe73803-bfbf-4345-86df-baf8f334a9b1,Clearance,1
3788750,dba4e7ef-5fbf-4b53-9e8c-1b1dd920f159,Pass,0
3788750,ddb2b777-bb1b-494c-af87-da6e6623622d,Pass,0
3788751,701b28cd-621d-4a45-99e3-c272e2e93a48,Pass,0
3788751,dbcb87e4-9668-470a-af54-6db30a277b31,Clearance,0
3788751,f42fc0f5-8f9d-4bfc-9bc5-357cd27fe0f4,Clearance,0
3788751,8c1cdf88-da62-4207-9608-4c5977c09a37,Pass,0
3788751,d31a1eae-ba5b-4d3c-94d7-7e5249f28e2c,Pass,0
3788751,ab768030-513a-40cd-8554-56b1327d1e35,Clearance,1
3788751,684ed2f4-f24d-473b-8aca-848db4c5e76c,Clearance,0
3788751,75c6283e-71a3-4e56-abf4-285712054860,Pass,0
3788751,85245a3b-ea46-4132-b8e6-f103660d8a6a,Pass,0
3788751,5a9e05ad-209f-437d-b1a7-c9f2b3e7d30c,Clearance,0
3788752,1017a927-7949-47fb-a474-852b0da54fa9,Pass,0
3788752,510bf0ad-9862-4b5d-b7cb-13c43d3d064d,Pass,0
3788752,cd8864bd-d230-42c3-9be7-2007071ed0f5,Pass,0
3788752,77302054-4976-4913-9e63-b033ff8ab0f9,Clearance,1
3788752,672dea1f-bf77-4cb1-be19-7d16b3e9a343,Clearance,1
3788752,03c64132-a22e-4427-a600-c8792fef9df4,Clearance,1
3788752,af058f50-d42e-412a-8dfb-c47ddd546978,Clearance,0
3788752,053d9f92-21cf-454b-b0b0-710947bebaa4,Clearance,1
3788752,518ac38e-e0eb-446c-a674-a12296c5e4d6,Clearance,0
3788752,372708e3-b472-4b78-9c15-0e0473575a5f,Clearance,1
3788753,eebca104-6a16-4cb3-8f15-23bb92a51a09,Pass,1
3788753,ca763867-dee6-4e5d-98a2-dd80e599400e,Pass,0
3788753,d882d0b6-1b75-4799-ae52-ec761c8c093f,Clearance,0
3788753,96f99437-a1c3-44f3-8dbb-b32782215147,Clearance,0
3788753,8d6722aa-a12a-4be7-acd7-971e8feedda8,Clearance,0
3788753,4f24e676-c30a-48ae-9921-6aed491ed575,Pass,0
3788753,97bc844c-b549-46a2-89fc-b224d5c85e70,Clearance,0
3788753,cfc21822-6be6-49e9-a8d1-71750fc0e82c,Clearance,0
3788753,2692db1f-a48e-41b2-ae67-482dbabe5f87,Clearance,0
3788753,1423fb9f-eefd-479c-975e-18082bd08380,Clearance,1
3788753,a754aedd-a1dd-44d4-91fc-89ec7949e907,Clearance,0
3788753,8ab20863-db1d-4c55-a15e-4c28ff9cf9da,Clearance,1
3788753,b4f11b06-2b72-4dfd-972f-9a79f0020f14,Pass,0
3788753,8d93a022-5d73-404c-b453-755a6653b62a,Clearance,1
3788753,ac6e16ff-261a-4fd2-b21a-1257aca7232f,Pass,0
3788753,dd6703e4-1c7c-4892-ac85-4dd30eb14b47,Pass,1
3788753,b339a017-440c-4a06-9608-5dccfdb2a9a2,Clearance,0
3788754,6ae223c6-d4a7-4f3d-9c32-ae5cba749a27,Pass,1
3788754,41fffe96-ab40-4d87-a752-b14d1fc766f9,Clearance,1
3788754,f539734c-1267-4049-89a3-79246195b501,Pass,0
3788754,1cd3ebe5-16ce-438a-8886-0d74fe8755d9,Clearance,1
3788754,129e7517-a447-473e-bca0-145aed037686,Clearance,0
3788754,b6e65c72-7181-4d0e-9f19-4a3b03711ed8,Clearance,0
3788754,ca8df73d-e356-409a-a91b-b02d79bc39ae,Clearance,0
3788755,0ce0b2bf-1683-4afb-be44-dabf309a7ee6,Pass,0
3788755,e49fb902-472a-4284-a8fd-aaeb92d333cf,Clearance,0
3788755,f1bf6c37-402c-41c9-9821-8e2212d43c24,Clearance,0
3788755,5494fb97-b2f1-4f30-912a-18da74ada278,Pass,0
3788755,006a4558-b2bc-4975-8b6f-f4b59db71958,Pass,0
3788755,66605730-a949-49a3-841f-0936c6527811,Clearance,1
3788755,b330ccb2-9752-475d-96ae-04e9f59c1337,Clearance,1
3788755,9b54696f-0cc8-49c3-a37b-84b763df0c41,Pass,0
3788755,06c5c0e2-d44e-4694-9f64-bee32a8b5ef0,Clearance,1
3788755,a9e36dbc-bea3-4c2d-8222-a4504d98c376,Pass,0
3788755,ff6cd250-ff35-422f-a6d9-057e4422f3e0,Pass,0
3788755,2b579a8f-b9c0-400c-ae91-f9bebbe4a085,Clearance,0
3788755,7bf4ffb7-8589-4732-9d93-15b7af6f075e,Pass,0
3788755,e1db201d-dd99-463d-ae7e-c65e8e47acbc,Clearance,1
3788755,3979d6f3-8845-43c7-8df5-41b20432de30,Clearance,0
3788755,87d07bda-0d27-42df-a48e-2a1dcc7e68f9,Pass,1
3788755,76df3477-8d15-4bf1-a702-9b679681e066,Clearance,0
3788755,8e9f0618-eaa1-4359-836f-3cfb29a74dae,Clearance,1
3788755,bcd782ad-f916-41f6-8a0d-5e854382d379,Clearance,1
3788756,4cc13a83-90b3-4c81-925b-3846aae863ee,Pass,0
3788756,7c07c123-54af-418b-bb83-2b62d10fbe78,Clearance,0
3788756,af141133-bf91-4068-91e1-b0bfb72e4028,Clearance,0
3788756,601b31c5-efd3-4a72-86dc-a52c94ed119a,Pass,0
3788756,737b4821-a9ce-4ed2-995d-0ad1919e381e,Clearance,0
3788756,ca19d074-882f-4ef2-8e3b-d978cbd035a9,Pass,1
3788756,aa315cf6-7b1f-4f08-a111-b276fc5579cd,Clearance,0
3788756,a8163d9c-794d-4704-9903-220779245321,Clearance,1
3788756,57a4df68-7f27-463e-90c1-dd0596dae69c,Pass,0
3788756,ebb8dc65-2b16-4f82-8ff8-45f883058976,Pass,0
3788757,7f485893-39a1-4282-b1ca-b54b51c861f3,Pass,1
3788757,e419a4dd-d399-4822-9635-201cbc0897f4,Pass,1
3788757,0fc5141f-d620-499f-a499-2a7868fa6419,Clearance,0
3788757,dc4a48f3-4f19-4f70-ab38-bf308831680e,Clearance,1
3788757,9ea91e18-dcd0-467d-a96e-fcb23232f713,Clearance,1
3788757,dbe1af99-23fe-4916-ba4d-96e4a3a506e8,Pass,0
3788757,2bca006f-8c6a-411d-9c49-9ef4763121c7,Pass,0
3788757,a358e49a-dd1f-4618-9926-1e669caed35a,Clearance,1
3788758,547d8a3d-64c6-4aa3-906e-30d5bb70dab6,Pass,0
3788758,3c5ff690-ca11-4d78-b685-cafe316b2bc1,Pass,0
3788758,b622eab2-ec69-4f1f-9e81-f20d5342b6c2,Pass,0
3788758,b8437af2-6898-47c4-b822-68111a014770,Clearance,1
3788758,0ca2eb11-fecf-41fa-ade2-df208cb06381,Clearance,1
3788758,56d66bd0-e66d-4189-a0c1-f0b7dd11c417,Clearance,1
3788758,ce057f6a-1426-4a77-a2b1-c6475fc26589,Pass,0
3788758,94f30043-664d-43e3-a812-c950a772666a,Clearance,0
3788758,3f1707e7-ea6d-4423-b191-edcc68701447,Clearance,1
3788758,fc04ec13-6562-4be7-9857-d594b96b402d,Clearance,0
3788759,ac07f0c2-b0d0-4748-b5c0-6aca937c9493,Pass,0
3788759,ca1d9f57-a7e7-4f21-961d-75b91c7a3e5b,Clearance,1
3788759,ba05d6d2-e454-4f4e-93fd-1908b2776581,Pass,0
3788759,098de10e-3c75-4db8-a05f-95a4bea387f4,Clearance,0
3788759,29749bda-a25e-468f-8214-031c893f4f8b,Pass,0
3788759,87f65e3c-6958-4840-a7bc-c532b0e41c66,Clearance,1
3788759,a8a12de4-89a7-4961-bc91-7d3e6f471eda,Pass,0
3788759,fff8961b-3a73-4fa5-8b6a-8a248e211470,Clearance,1
3788759,ef13c5a2-d252-4de9-81cd-167e941bea33,Clearance,1
3788759,dca09e2a-0d0b-44da-9905-abef88128a0d,Clearance,1
3788759,b12a1e65-7ac4-46dc-991b-e253af5d6872,Pass,1
3788759,8d650dbb-c90c-4d78-8b42-9c8c937f6269,Clearance,1
3788759,6eee63b4-721c-4d7e-8ced-d295502c4c1d,Pass,1
3788759,859286c6-b311-4f73-a070-cb773bd47387,Clearance,1
3788759,1371b0ae-b584-42b8-8a24-712739ce46fa,Pass,0
3788759,b7a2a714-1f04-4e59-99ee-de9ba23ca934,Clearance,1
3788760,7829878a-ff0e-43c6-9c9e-da4bda72da8e,Clearance,0
3788760,f26d6239-b014-46d8-9a4a-a3b10663aa48,Clearance,0
3788760,8c29d524-6d7a-4c4d-9ab5-fc2afe2c10b9,Pass,0
3788760,607cb474-bd65-448f-b39b-a54dc03acf0a,Pass,0
3788760,cff8585f-3fa1-413b-8c30-beff1bf0e0bb,Pass,0
3788760,779d69c0-d05c-427a-85d2-7591fe8e0bb9,Clearance,1
3788760,352a16d2-3499-40dd-8fd2-994b7b48aae2,Pass,0
3788760,92053cea-46b5-45b2-b636-f54dbcd7c509,Clearance,0
3788760,dd795892-c6b8-46d5-89d7-f5bff4cb3fc5,Clearance,0
3788760,fb49706a-3750-48ba-8bc7-8d64f69e34a9,Clearance,0
3788760,05a24f78-1a9f-4cad-8c39-ec31342281b3,Pass,0
3788760,ce141e81-0207-4829-9c67-7367f303152d,Clearance,1
3788761,f6baa030-c421-4abb-9667-48990e688ab7,Clearance,0
3788761,94c9d24e-0aec-4333-bdd4-110f89a8155e,Clearance,0
3788761,ac7ecc49-666f-4c0c-9517-e74441741f63,Clearance,0
3788761,0fc897ee-12eb-44d6-be89-7063db5eb9e9,Clearance,1
3788761,2f997022-71a6-4b0b-81c0-25c7622e97cb,Clearance,0
3788761,25ddfca0-81d0-418d-81a4-4b86b7f21c01,Pass,1
3788761,3ef84110-6c40-4909-81a1-9efdfe8033e1,Pass,0
3788761,d435b27d-5206-4e81-a302-77ae20f060e1,Clearance,0
3788761,efc5bcfd-78e2-486d-9cb2-b4259a4c3c49,Pass,0
3788761,362bca4d-dd4b-4a46-b7df-7ac7fc65e621,Clearance,1
3788761,7a6ba182-d0c2-4d5c-aa40-4098ead077de,Clearance,0
3788761,96c3dd12-876f-476b-9ef2-a20acc789518,Pass,1
3788761,53b3886f-f8e0-4b49-bbd9-4f499ba68b0b,Clearance,1
3788761,b87181ec-868d-4f55-bd01-5a09287166ef,Clearance,0
3788761,8d5ebbd9-1e1b-42db-bdb3-99b8db14bee5,Pass,1
3788761,d34da0b2-99e0-4da8-8228-c1faefd26308,Clearance,0
3788761,086b7903-a1a8-4ab3-bdab-697d92fdf5a7,Clearance,0
3788761,a35fa866-2f94-4f2b-a76b-035723ed370c,Clearance,1
3788761,89027e44-ac7a-4fd9-adcb-dfaec5081569,Clearance,0
3788761,f0135be6-2e02-4887-a0a1-2c8892909344,Clearance,0
3788761,b2bf58da-efea-4f04-ad5c-9eb7b0286540,Pass,1
3788762,48a9cbf5-385c-489b-bda2-e4a7948b2012,Pass,0
3788762,7ec1d2ad-969e-48de-bb92-3c80839f329d,Clearance,0
3788762,6bf36063-c99f-40a3-8616-acbb5e560e1e,Pass,0
3788762,b359ab0e-d8bd-4683-b1d8-7e32d0762a7a,Pass,0
3788762,09a15491-64ae-4d65-959b-07176c9e77ae,Clearance,0
3788762,ddacd3d8-8ea7-44d8-9849-e1876b8d15de,Clearance,0
3788762,67951149-f6a9-4bd1-8048-95799b030739,Pass,0
3788762,c6d36e73-3ac2-4660-985b-b3bf028c7947,Pass,1
3788762,ec8299b4-cd49-4320-9d66-40f191ff340c,Clearance,0
3788762,ec01423a-3a87-4a25-954b-9e51b3d59b02,Clearance,0
3788762,0f440c7e-b21d-45e7-ab53-42a74784699f,Pass,0
3788763,c25eba10-a66b-44af-b76f-930e360f8ee7,Pass,0
3788763,530c66f9-d74f-4802-ba1c-f8efbd8254e6,Pass,0
3788763,4666df94-58d3-40a0-8d0b-b4040ceb14d6,Pass,1
3788763,fb39256c-e72a-4ad7-aebd-ce24541e7e01,Pass,0
3788764,5d562c06-4946-4ac9-90ea-2fc02e879105,Clearance,0
3788764,1d7c4dc8-2d2a-44b2-9550-fac4711df6a6,Clearance,0
3788764,4b2f5b8a-a7ec-422b-8e5d-1b9ec1f67219,Clearance,0
3788765,27520132-b8a5-48c2-8744-fd1eb18ad506,Clearance,0
3788765,f59b686c-bc8d-4328-979e-76bae4280547,Pass,0
3788765,d2019b57-a923-4c18-8ecb-a30c5671e3b5,Clearance,0
3788765,1c3a70db-b355-449b-9ff6-99318ff0d710,Clearance,0
3788765,3495192f-1a17-498e-bada-789931be7fde,Clearance,0
3788765,fc06acb3-7c19-49c9-988e-cd1e5a824f7a,Clearance,0
3788765,55b606df-5459-4df8-8bbe-0836fa251cc0,Pass,0
3788765,1b2ce998-4810-4ead-8091-efd72a49ddfd,Clearance,1
3788765,09d96444-5b85-4075-b175-407c4ced2308,Pass,0
3788765,8d5e25cd-3f6b-4e0f-8e93-daef35edd157,Clearance,0
3788766,eb891ab1-1f08-4026-ac10-8080a52a8aaa,Clearance,0
3788766,2206611e-f168-4d9d-890d-5b8b9cb8999a,Pass,0
3788766,558163ec-00cb-47e6-b0e2-2e8b0bd6fb5a,Clearance,0
3788766,2de64d5f-db9d-4127-8ae0-6470baac4f06,Clearance,0
3788766,79c243e4-4862-4cc1-9679-20b7755776cb,Clearance,0
3788766,2d3cc14c-f61e-446d-97d7-b8eae75db568,Clearance,0
3788766,42cafc01-1a92-4e48-8583-d553c07af4f4,Clearance,1
3788767,77c25770-4258-42e0-b0a6-9eb5c811a8f2,Pass,0
3788767,85bfa93c-b663-4024-bb5e-9a398da60263,Pass,0
3788767,5e25b3f5-f160-40aa-82a9-fcdf4de94d50,Clearance,0
3788767,a2c16231-bc0f-4bd2-be1c-6a376593d22e,Pass,1
3788767,70ff5cd8-bcf3-40f3-a43b-90747507128a,Clearance,0
3788767,6e1da4d3-ca62-4bb2-a307-31ab8c78fdc7,Pass,0
3788767,2842ca8a-88e7-4f6a-b305-50a7795e7b36,Clearance,0
3788767,2923f901-60bc-437c-a2b1-bfa4dea459e1,Pass,0
3788767,da29a43e-d8b1-459f-90d0-9d044b331c10,Pass,0
3788767,324a94db-29f9-4a5d-97b7-96c8122935bb,Pass,0
3788767,b2c08438-9b0b-4e23-9ed4-57022a023861,Clearance,0
3788767,bba30708-62a7-4ba5-9329-304e7ea491cb,Clearance,0
3788767,4c455d46-1909-43a1-b362-e1b117bfe99a,Clearance,0
3788768,bbcd5d91-734f-4ca9-885e-aa00f3c0e59e,Pass,0
3788768,80c98d11-278c-4d42-9ad3-c16da408705c,Clearance,0
3788768,8f6dfc36-5855-488f-8c77-f3b3a0a2ac3f,Pass,0
3788768,c8949c0c-bf0c-4a64-bb3d-4a407957947f,Pass,0
3788768,f10308f3-0878-4094-a8f6-cdf5c6b27f2e,Clearance,0
3788768,7c2b401f-d3e1-4135-a337-cb14a86203d6,Clearance,0
3788768,308a27b7-d04b-47d1-8ad7-4479a0a137b3,Clearance,0
3788768,a1f1be8a-c153-439c-b706-f2cc076cb55f,Clearance,1
3788769,0b6840cc-c286-4521-91eb-99e834e7325c,Clearance,0
3788769,e5a14cca-9041-47e7-9321-343ff748e7a0,Pass,0
3788769,304f36d6-c398-4aec-acc5-ce89db9fcfcd,Clearance,1
3788769,12dd7f68-c095-4158-b88a-b1f299cfe187,Pass,0
3788769,bca98e3c-d9de-4d3d-99de-db8aa5a7aff1,Pass,0
3788769,053a8dc3-f90b-428e-ae9c-a147d0944860,Pass,1
3788769,51e9240a-a19c-4cb3-a5cc-b44a5fee3d8b,Clearance,0
3788769,5e3cc708-d2a0-4db4-a237-ee9e188c004e,Clearance,1
3788769,c0ccd35d-bff2-466d-9402-05b71bb18b87,Clearance,0
3788769,62c9347d-d748-4404-84ee-d2d9d4756304,Pass,0
3788769,3205a657-43df-48d8-ba97-a3bed0fb9878,Pass,0
3788769,0b0bd93f-3a67-439f-af8b-d71529b8e631,Clearance,0
3788769,405265bf-8e44-486c-a8a4-0d6f4bc678a4,Clearance,1
3788769,d597c0a3-11bb-443b-9fdf-ea3faf79c1fc,Clearance,1
3788769,d169b8af-aaa1-45f9-bbf7-db4eb3e482f3,Pass,1
3788769,880932b9-4aaf-49ff-a545-a2bfc75b2f3c,Clearance,0
3788769,e2291134-cb65-49fa-8ee8-07b3ebc024cf,Clearance,0
3788770,a41c0e0f-fafd-4607-94ea-ec21e2f5a135,Pass,0
3788770,52668f27-832c-48f4-be4a-1d9e91a89fd8,Pass,0
3788770,5dbb6a9a-5728-456c-9adb-a8e579a82b27,Pass,0
3788771,00d86fc9-7cc6-4612-b58e-7dbd95621444,Clearance,0
3788771,32c3ba8a-dd18-4163-adc3-3f785bf53816,Pass,0
3788771,cd67582a-17ad-4c38-bf54-12ba48b1f307,Clearance,0
3788771,9765a4e2-eb0f-465a-af01-fcfd0220232c,Pass,0
3788771,94df26fc-ee6b-4d66-955c-ca4515fd6257,Pass,0
3788771,f045de78-391d-4219-9239-d16d19f12970,Clearance,0
3788771,1c4a1897-cd6f-4777-9319-86068450b94e,Clearance,0
3788771,a77a0e8a-4a72-49c2-a5c9-f7ecceb8ffec,Clearance,1
3788771,e9e659c1-f966-4f3a-8735-384dde028cc1,Pass,0
3788771,f691f8b4-0438-4d76-ab1f-b05f361738a3,Clearance,0
3788772,025d838f-2b99-49b7-9782-a226116ce98b,Clearance,1
3788772,430c5f05-9db2-4130-9c67-a5c6a7be22fa,Pass,0
3788772,4b753db9-77a2-4523-97f9-0bc81a4afe96,Clearance,0
3788772,8a2ca59c-639c-449e-8fa8-a06adc0c0187,Clearance,0
3788772,f7bed4de-99de-4fb3-a4aa-b764f1394de3,Clearance,1
3788772,f71297f8-18ce-4f08-9125-f4281616e181,Clearance,0
3788772,c35388b8-9b19-4a77-aaa7-cb721160b360,Clearance,1
3788772,0ea7cee4-1b0d-490e-a6c9-6a53e0ca0201,Clearance,1
3788772,b079ed04-c009-47f6-a422-5a9c7b0b1b2d,Clearance,0
3788772,ecca168b-0c87-453c-8961-36f311ff10e5,Pass,0
3788772,8ddd49b1-65f5-4ee2-9f57-794dc478da03,Pass,0
3788773,a34eae42-fa87-4972-835a-39fed83e7c49,Clearance,1
3788773,0df42077-30b6-468d-80aa-da72cca7b197,Clearance,1
3788773,a6b7e9d6-a507-4edb-9d00-cdf64253500c,Pass,1
3788774,6afabe1b-08e9-4b86-9ab9-38ac8af55c6f,Pass,1
3788774,9e70dc65-e538-47b0-bed0-e6b7b8f6f848,Clearance,1
3788774,bec6d320-d754-4f1d-951f-13d49ec9b9e5,Pass,0
3788774,481ef884-d056-498d-b5d6-f1ca2b6a5c19,Pass,0
3788774,61164b54-30f9-4b20-9503-a2560960cdd8,Clearance,1
3788774,764e64a6-1b50-4e66-a266-3cbf3885f39f,Clearance,0
3788774,5fb4f527-a2a7-4376-95f1-3aef1afa7749,Clearance,1
3788774,76c65f73-2545-4520-b3ea-b5f13e6ba3b5,Pass,0
3788775,2f757a02-7447-45e2-9c09-7fde2988ceac,Clearance,0
3788775,f02a6a48-6267-4c97-87ec-2083c22328bf,Clearance,0
3788775,a25405eb-438d-4a75-aac4-e31d1f9014a8,Pass,0
3788776,1e87d4a5-5bdb-49e4-b0a4-baf6fafe2c51,Pass,0
3788776,ce7c991d-1be1-4ac2-a6f4-74854533c942,Pass,0
3788776,d75a9a3b-3fa0-49c7-ac24-eb732a43287a,Clearance,0
3788776,0e8fb56f-14e1-4916-9256-e507bff32bee,Pass,0
3788776,7e82e738-d3df-43a6-a0b9-85682c354fed,Clearance,0
3788776,1092e8b5-847c-4fd4-8462-1b9e12d2e4bb,Pass,0
3788776,398e3915-1dac-4cda-8a02-e61d1bac0bc3,Clearance,1
3788776,28def1bc-8828-4caf-89a1-c990ea92f8dc,Clearance,0
3788776,b75faeea-b38c-4ddb-9bf8-749ad27879ac,Clearance,0
3788776,571c32d9-fd0a-4fa4-b134-8096161fbe75,Clearance,1
3788776,97353f32-1dea-42be-82a9-7e0017caf433,Pass,1
3788776,14527510-9ca4-436d-b04f-a03884cbce63,Pass,0
3788776,26e8688a-96df-4ac9-81bd-020237468d55,Pass,0
3788776,f88ead89-1703-42b7-8fe2-c775b11b1c45,Pass,0
3788776,3d13205c-1cc8-4e2d-9c77-82e842b48fa8,Clearance,0
3788776,60ee1ca2-b2a9-4240-a1d0-322f1d96e2ce,Pass,0
3788776,d49d8682-ae21-4f8a-997d-20b1ae5ab2a8,Pass,0
3788776,cfbaecb4-52ce-4937-ac31-c9382d7bd0b5,Pass,0
3788776,e9358154-421f-4370-a7f2-b12028ce9802,Pass,0
3788776,559c1334-4433-46d3-9571-bad1c6eba299,Pass,0
3794685,e06f3a09-fb1c-4062-8a06-fb68fea7d743,Pass,0
3794685,73c7432f-8587-46b6-9fb4-00c4929bba3b,Pass,0
3794685,a8652cdd-ac86-4756-89ac-6cecd8f90687,Pass,0
3794685,ffbb3c39-01a7-4482-bf99-0bd7ad0aad7c,Pass,0
3794685,62c1d95b-fddc-4737-88ed-9d286b414a70,Pass,0
3794685,05cdd9f6-6560-41c1-a2d2-adfba9e3185c,Clearance,0
3794685,3ca36e04-a6e9-4d0b-bda9-69285d19de28,Clearance,0
3794685,52b4bb90-eaa7-4fdb-9e53-4b5d1e4ee569,Clearance,0
3794685,4e109c0d-595f-4df2-b319-4134588d4ea5,Clearance,0
3794685,d88d2bac-d9eb-4690-847d-72a0357b7202,Clearance,1
3794685,a58813fc-8773-4f63-9ed5-32da979d3eb4,Clearance,1
3794685,9ecdc7b7-d97f-4b92-bee0-a0635912d141,Pass,0
3794685,1ba0b62c-ffb3-4b91-8ab5-6226b0c34072,Clearance,1
3794685,dcffd908-483d-4955-9e10-cf24f5dc9684,Pass,1
3794685,ecd33ce4-f7d1-4caf-8a89-fa39c5e5fcc6,Clearance,0
3794685,2cf16c9a-a44a-4208-9d65-2bd4ada7b731,Clearance,1
3794685,b06ac408-178b-4c6b-ac22-b97f2ea226de,Pass,0
3794685,149c287a-4d34-4a30-94b2-fd349259d9f1,Pass,0
3794685,9ceb9769-7a42-484b-b459-e4b3cf662284,Clearance,0
3794686,3c2de83e-9998-4610-bc6b-0403548b1a47,Pass,0
3794686,9fe1032a-8a62-41d9-bb0e-67dd0df9ca98,Clearance,0
3794686,9d9a41eb-6c12-4f7e-9c34-d9aa833fea53,Pass,0
3794686,5ce9e696-da34-44ef-ba22-c63c1b104c7a,Clearance,0
3794686,5a4cb529-34f9-4d6f-8f47-2efc3ae3de40,Clearance,1
3794686,d9260414-0ba7-4450-8c08-60b049c46058,Clearance,1
3794686,44cec3a3-0d68-4fa8-81fe-ac8ede21417c,Clearance,1
3794686,db9d8a55-add1-4778-8d08-fa74715b7bc1,Clearance,1
3794686,7d612664-98c4-4ed1-bdc2-8417a86582ff,Clearance,0
3794686,873e847d-644d-4591-a431-6d31347e7ae1,Pass,0
3794687,6860f9fd-1d73-442e-b5ae-7365992fbdcf,Clearance,0
3794687,cf3338b4-6f8f-43b1-9b1e-48f3b4417031,Pass,0
3794687,aa88f218-4c7f-4fb8-8cd8-d6cb7d045e15,Clearance,0
3794687,890a87cb-7902-4e47-bc19-cc05d01b0e3d,Pass,0
3794687,6f568e48-afc2-4ea3-88c4-0fb83f71700e,Clearance,0
3794687,8f0ecf8c-4f30-4f96-9b38-5a0c181987d1,Clearance,1
3794687,7bc8acd4-2630-4c5e-a3bf-814a28f0d642,Clearance,1
3794687,7588d8a2-0742-43c7-af5b-bb2f1175095c,Pass,1
3794687,7321b10d-24e5-4ecc-b993-04a50ffc2dc2,Clearance,0
3794687,ac060f29-3dc6-4fdc-b24c-c0b3305957ad,Pass,0
3794687,340239b6-2cb7-4017-808a-0c9c9d14b9d9,Pass,0
3794687,28ac9c40-a19b-4401-b6aa-feb8f765622e,Clearance,1
3794688,4c30bf0a-c592-482d-b4a8-0a08643b959d,Clearance,0
3794688,58676687-1e59-409d-86b9-0dcb49f4dc34,Pass,0
3794688,1322b4f6-4ef1-41ca-b930-dc882a815e9b,Pass,0
3794688,f23446fe-0584-41de-8998-0a416b9ae354,Pass,0
3794688,638d8645-8568-42e4-abbe-b3e72bd5403f,Clearance,0
3794688,c086339b-63a6-421b-85f5-47d657310093,Clearance,1
3794688,33f1d0df-3beb-4f4f-b867-76cb6ad9b381,Clearance,0
3794688,2c4a4cec-a2b3-4742-8d20-294678a8225c,Clearance,0
3794688,86e352c4-f08e-46da-a1a1-a3a1bd07bdef,Clearance,0
3794688,d2bcda9d-05d2-4218-91cb-3c2ef137e1aa,Pass,1
3794688,09ed9789-86c5-491f-a827-ec7ab60b01d7,Clearance,0
3794689,4e4267c2-78de-427c-97c2-5057f9bb6dc9,Pass,0
3794689,5ac0ac17-88ef-49b3-93be-7060f9f51083,Pass,1
3794689,e590cfe8-acc8-404f-837b-61a73044da35,Clearance,1
3794689,abdd8bc9-9a37-4493-b000-f57c867a09b0,Clearance,1
3794689,f5290ce2-9a0b-4141-b016-22eb250767d2,Pass,0
3794689,4c7742e1-d00d-4ccd-aebe-c1b1ea69ced6,Pass,0
3794689,2c211926-386f-4a63-9ef7-4d8728f997fd,Clearance,1
3794689,ce351268-fde8-413d-a855-cb8b0da69a0e,Clearance,0
3794689,dd972352-b570-48c7-b0ef-3734af09222e,Clearance,1
3794689,3e87c8f6-de71-42bd-91f0-a8d1aac71ddf,Pass,0
3794689,c88d46b6-e516-4b26-9d0f-082695503ba8,Clearance,1
3794689,dda91203-0151-4d08-87be-20c51ff62dd5,Clearance,0
3794689,32997dcf-6dc0-4f14-824f-7cc95b5efcc8,Clearance,0
3794689,7d132705-da24-4f97-9dbe-68652854097c,Clearance,1
3794689,48165413-70e2-4cd9-ae44-82b2759477db,Pass,0
3794690,e8720c7a-d65d-47a9-982b-d07cd6910100,Pass,0
3794690,95addfcd-cf0c-4f9d-ad2b-5ea3b6fbe7e5,Pass,0
3794690,0ea0d020-a227-45da-9ece-bd7d9b61fe42,Clearance,0
3794690,b6ff70cb-febd-45da-9ed9-c55c944e6c68,Pass,0
3794690,49eb5ba6-d3c2-41c2-842f-9c17f7f3a246,Clearance,0
3794690,7c488181-bf8d-4ec6-9b00-f7cce9a3519f,Pass,0
3794690,8d779fc6-03f1-41fd-9b75-9d6c487ea7fe,Clearance,0
3794690,8c5e1a8b-26d0-48da-87a1-9bd40222e3d5,Pass,0
3794690,266d76ca-9485-452b-bd17-4f304131cf15,Clearance,1
3794690,23679407-cd3e-4072-8a65-2f2e05494c04,Pass,0
3794690,4cb4ff38-1c19-45f5-8240-4055dd275b94,Clearance,0
3794690,79ab2af5-0799-47b5-8a28-9acb158b45d7,Clearance,1
3794690,e70a96a3-3caf-4041-9a74-723f944995e5,Pass,1
3794690,a65fff88-acf4-418a-9e4a-a0b212b35752,Clearance,0
3794690,469e342a-e752-4bfb-86c4-916ec6177e08,Clearance,0
